,userid,version,sum_gamerounds,retention_1,retention_7,Numretention_7,Numretention_1
38303,4240117,gate_30,4,False,False,1.0,0.0
38304,4240188,gate_40,80,True,False,1.0,1.0
38305,4240366,gate_30,6,False,False,1.0,0.0
38306,4240661,gate_40,18,False,False,1.0,0.0
38307,4240662,gate_30,60,True,False,1.0,1.0
38308,4240812,gate_40,4,False,False,1.0,0.0
38309,4240817,gate_40,10,False,True,1.0,0.0
38310,4240824,gate_30,9,False,False,1.0,0.0
38311,4240997,gate_40,16,False,False,1.0,0.0
38312,4241210,gate_40,79,True,True,1.0,1.0
38313,4241297,gate_40,27,False,False,1.0,0.0
38314,4241376,gate_30,67,True,True,1.0,1.0
38315,4241404,gate_30,2,False,False,1.0,0.0
38316,4241641,gate_30,39,True,False,1.0,1.0
38317,4241656,gate_30,33,False,False,1.0,0.0
38318,4241808,gate_40,2,False,False,1.0,0.0
38319,4241839,gate_40,21,True,False,1.0,1.0
38320,4241891,gate_30,19,True,False,1.0,1.0
38321,4242533,gate_40,13,True,False,1.0,1.0
38322,4242650,gate_40,36,True,True,1.0,1.0
38323,4242660,gate_30,0,False,False,1.0,0.0
38324,4242703,gate_30,16,False,False,1.0,0.0
38325,4242749,gate_30,18,False,False,1.0,0.0
38326,4242834,gate_40,21,False,False,1.0,0.0
38327,4242863,gate_40,189,True,False,1.0,1.0
38328,4242961,gate_40,67,False,False,1.0,0.0
38329,4242963,gate_40,5,False,False,1.0,0.0
38330,4243170,gate_40,0,False,False,1.0,0.0
38331,4243179,gate_30,54,False,True,1.0,0.0
38332,4243255,gate_30,189,True,True,1.0,1.0
38333,4243361,gate_40,88,True,True,1.0,1.0
38334,4243392,gate_40,22,True,False,1.0,1.0
38335,4243427,gate_30,40,False,False,1.0,0.0
38336,4243436,gate_40,109,True,False,1.0,1.0
38337,4243712,gate_30,9,True,False,1.0,1.0
38338,4243730,gate_30,6,False,False,1.0,0.0
38339,4243760,gate_30,135,True,False,1.0,1.0
38340,4243861,gate_30,0,False,False,1.0,0.0
38341,4244019,gate_30,2,False,False,1.0,0.0
38342,4244021,gate_40,45,True,False,1.0,1.0
38343,4244100,gate_30,189,True,True,1.0,1.0
38344,4244281,gate_30,17,False,False,1.0,0.0
38345,4244346,gate_30,5,False,False,1.0,0.0
38346,4244550,gate_30,61,True,False,1.0,1.0
38347,4244610,gate_40,4,False,False,1.0,0.0
38348,4244614,gate_40,189,True,True,1.0,1.0
38349,4244615,gate_30,81,True,True,1.0,1.0
38350,4244699,gate_40,106,True,True,1.0,1.0
38351,4244794,gate_30,189,True,True,1.0,1.0
38352,4245023,gate_30,189,True,True,1.0,1.0
38353,4245114,gate_40,30,True,False,1.0,1.0
38354,4245116,gate_40,15,False,False,1.0,0.0
38355,4245136,gate_40,189,True,True,1.0,1.0
38356,4245217,gate_40,2,False,False,1.0,0.0
38357,4245236,gate_40,189,True,True,1.0,1.0
38358,4245348,gate_30,10,False,False,1.0,0.0
38359,4245645,gate_30,189,True,True,1.0,1.0
38360,4245746,gate_40,18,True,False,1.0,1.0
38361,4245954,gate_30,102,False,False,1.0,0.0
38362,4246019,gate_30,58,True,False,1.0,1.0
38363,4246064,gate_40,173,True,False,1.0,1.0
38364,4246102,gate_40,121,True,False,1.0,1.0
38365,4246106,gate_40,6,True,False,1.0,1.0
38366,4246112,gate_30,123,False,True,1.0,0.0
38367,4246166,gate_40,13,False,False,1.0,0.0
38368,4246219,gate_40,32,True,False,1.0,1.0
38369,4246226,gate_40,45,True,False,1.0,1.0
38370,4246322,gate_30,138,True,True,1.0,1.0
38371,4246430,gate_30,27,True,False,1.0,1.0
38372,4246496,gate_40,7,False,False,1.0,0.0
38373,4246883,gate_30,2,False,False,1.0,0.0
38374,4247091,gate_30,12,True,False,1.0,1.0
38375,4247335,gate_30,3,False,False,1.0,0.0
38376,4247584,gate_40,12,False,False,1.0,0.0
38377,4247688,gate_30,56,False,False,1.0,0.0
38378,4247785,gate_30,30,True,False,1.0,1.0
38379,4247831,gate_40,1,False,False,1.0,0.0
38380,4247851,gate_40,3,False,False,1.0,0.0
38381,4248048,gate_30,170,True,True,1.0,1.0
38382,4248181,gate_30,0,False,False,1.0,0.0
38383,4248337,gate_30,4,True,False,1.0,1.0
38384,4248362,gate_40,3,False,False,1.0,0.0
38385,4248516,gate_30,4,True,False,1.0,1.0
38386,4248527,gate_30,26,True,False,1.0,1.0
38387,4248812,gate_30,12,False,False,1.0,0.0
38388,4248848,gate_40,55,False,False,1.0,0.0
38389,4249072,gate_40,4,False,False,1.0,0.0
38390,4249244,gate_40,2,False,False,1.0,0.0
38391,4249359,gate_40,118,True,False,1.0,1.0
38392,4249656,gate_30,21,False,False,1.0,0.0
38393,4249884,gate_40,17,False,False,1.0,0.0
38394,4249939,gate_30,65,False,False,1.0,0.0
38395,4250153,gate_30,32,False,False,1.0,0.0
38396,4250155,gate_30,1,False,False,1.0,0.0
38397,4250242,gate_40,39,True,False,1.0,1.0
38398,4250286,gate_40,1,False,False,1.0,0.0
38399,4250531,gate_40,18,False,False,1.0,0.0
38400,4250634,gate_30,42,True,False,1.0,1.0
38401,4250968,gate_40,189,True,True,1.0,1.0
38402,4250982,gate_40,64,True,False,1.0,1.0
38403,4251057,gate_40,11,True,False,1.0,1.0
38404,4251186,gate_30,15,True,False,1.0,1.0
38405,4251241,gate_30,1,False,False,1.0,0.0
38406,4251264,gate_30,12,False,False,1.0,0.0
38407,4251414,gate_30,13,False,False,1.0,0.0
38408,4251527,gate_30,28,False,False,1.0,0.0
38409,4251594,gate_30,2,False,False,1.0,0.0
38410,4251670,gate_30,9,False,False,1.0,0.0
38411,4251756,gate_30,1,False,False,1.0,0.0
38412,4251908,gate_40,26,False,False,1.0,0.0
38413,4251916,gate_40,4,False,False,1.0,0.0
38414,4251929,gate_30,58,True,True,1.0,1.0
38415,4251969,gate_30,16,False,False,1.0,0.0
38416,4252129,gate_30,5,False,False,1.0,0.0
38417,4252196,gate_40,123,True,True,1.0,1.0
38418,4252247,gate_40,6,False,False,1.0,0.0
38419,4252381,gate_40,41,True,False,1.0,1.0
38420,4252501,gate_30,3,False,False,1.0,0.0
38421,4252709,gate_40,31,True,True,1.0,1.0
38422,4252732,gate_30,68,True,True,1.0,1.0
38423,4252734,gate_40,0,False,False,1.0,0.0
38424,4252758,gate_40,1,False,False,1.0,0.0
38425,4252877,gate_30,1,False,False,1.0,0.0
38426,4252938,gate_40,47,True,False,1.0,1.0
38427,4253152,gate_40,2,False,False,1.0,0.0
38428,4253154,gate_30,189,True,True,1.0,1.0
38429,4253177,gate_30,9,True,False,1.0,1.0
38430,4253194,gate_40,86,True,False,1.0,1.0
38431,4253235,gate_30,19,False,False,1.0,0.0
38432,4253494,gate_40,51,True,True,1.0,1.0
38433,4253768,gate_30,49,True,True,1.0,1.0
38434,4253870,gate_30,5,False,False,1.0,0.0
38435,4253972,gate_30,6,False,False,1.0,0.0
38436,4254036,gate_40,47,True,False,1.0,1.0
38437,4254074,gate_40,0,False,False,1.0,0.0
38438,4254155,gate_30,22,False,False,1.0,0.0
38439,4254540,gate_40,189,True,True,1.0,1.0
38440,4254730,gate_30,3,False,False,1.0,0.0
38441,4254842,gate_40,2,False,False,1.0,0.0
38442,4255009,gate_40,70,False,True,1.0,0.0
38443,4255094,gate_40,18,True,False,1.0,1.0
38444,4255098,gate_30,29,False,True,1.0,0.0
38445,4255110,gate_30,19,False,False,1.0,0.0
38446,4255376,gate_30,15,True,False,1.0,1.0
38447,4255401,gate_40,20,False,True,1.0,0.0
38448,4255404,gate_40,7,False,False,1.0,0.0
38449,4255571,gate_30,0,False,False,1.0,0.0
38450,4255674,gate_30,34,True,False,1.0,1.0
38451,4255974,gate_30,4,False,False,1.0,0.0
38452,4256132,gate_30,9,True,False,1.0,1.0
38453,4256358,gate_30,31,False,False,1.0,0.0
38454,4256466,gate_30,3,False,False,1.0,0.0
38455,4256512,gate_40,72,False,False,1.0,0.0
38456,4256632,gate_40,57,True,False,1.0,1.0
38457,4256750,gate_30,37,False,True,1.0,0.0
38458,4257029,gate_40,2,False,False,1.0,0.0
38459,4257110,gate_30,15,True,False,1.0,1.0
38460,4257237,gate_40,8,False,False,1.0,0.0
38461,4257675,gate_30,21,True,False,1.0,1.0
38462,4257683,gate_30,0,False,False,1.0,0.0
38463,4257699,gate_40,39,True,False,1.0,1.0
38464,4257837,gate_40,3,False,False,1.0,0.0
38465,4257954,gate_30,189,True,True,1.0,1.0
38466,4258037,gate_40,16,True,False,1.0,1.0
38467,4258196,gate_30,9,False,False,1.0,0.0
38468,4258207,gate_40,75,False,False,1.0,0.0
38469,4258273,gate_30,2,False,False,1.0,0.0
38470,4258388,gate_40,178,True,True,1.0,1.0
38471,4258616,gate_40,111,True,False,1.0,1.0
38472,4258939,gate_30,5,True,False,1.0,1.0
38473,4259036,gate_40,140,True,True,1.0,1.0
38474,4259387,gate_40,4,False,False,1.0,0.0
38475,4259392,gate_40,17,False,True,1.0,0.0
38476,4259493,gate_40,57,True,False,1.0,1.0
38477,4259518,gate_30,0,False,False,1.0,0.0
38478,4259655,gate_40,189,True,True,1.0,1.0
38479,4259978,gate_40,23,True,False,1.0,1.0
38480,4260525,gate_30,13,False,False,1.0,0.0
38481,4260654,gate_30,189,True,False,1.0,1.0
38482,4260809,gate_40,56,True,False,1.0,1.0
38483,4260856,gate_30,41,True,True,1.0,1.0
38484,4260921,gate_40,10,True,False,1.0,1.0
38485,4260933,gate_40,5,False,False,1.0,0.0
38486,4260976,gate_40,22,True,False,1.0,1.0
38487,4261051,gate_40,34,True,False,1.0,1.0
38488,4261099,gate_40,6,True,False,1.0,1.0
38489,4261358,gate_40,37,False,False,1.0,0.0
38490,4261372,gate_30,40,True,False,1.0,1.0
38491,4261400,gate_30,185,True,True,1.0,1.0
38492,4261751,gate_30,21,False,False,1.0,0.0
38493,4261911,gate_40,8,False,False,1.0,0.0
38494,4262019,gate_40,5,False,False,1.0,0.0
38495,4262252,gate_40,50,True,False,1.0,1.0
38496,4262548,gate_40,189,True,True,1.0,1.0
38497,4262615,gate_40,6,False,False,1.0,0.0
38498,4262673,gate_30,97,True,False,1.0,1.0
38499,4262769,gate_30,2,False,False,1.0,0.0
38500,4262793,gate_30,10,False,False,1.0,0.0
38501,4262901,gate_30,99,True,False,1.0,1.0
38502,4262988,gate_30,6,False,False,1.0,0.0
38503,4263217,gate_40,78,True,False,1.0,1.0
38504,4263219,gate_40,21,True,False,1.0,1.0
38505,4263585,gate_30,16,False,False,1.0,0.0
38506,4263657,gate_30,2,False,False,1.0,0.0
38507,4263698,gate_40,18,True,False,1.0,1.0
38508,4263739,gate_30,6,False,False,1.0,0.0
38509,4263836,gate_40,87,True,False,1.0,1.0
38510,4263898,gate_40,1,False,False,1.0,0.0
38511,4263910,gate_40,2,False,True,1.0,0.0
38512,4263993,gate_30,189,True,True,1.0,1.0
38513,4264036,gate_30,10,True,False,1.0,1.0
38514,4264041,gate_30,55,False,True,1.0,0.0
38515,4264110,gate_30,12,False,False,1.0,0.0
38516,4264140,gate_40,5,False,False,1.0,0.0
38517,4264142,gate_40,189,True,True,1.0,1.0
38518,4264298,gate_30,77,True,True,1.0,1.0
38519,4264312,gate_40,9,False,False,1.0,0.0
38520,4264326,gate_40,0,False,False,1.0,0.0
38521,4264723,gate_30,2,False,False,1.0,0.0
38522,4265250,gate_30,8,False,False,1.0,0.0
38523,4265458,gate_40,13,False,False,1.0,0.0
38524,4265853,gate_30,18,False,False,1.0,0.0
38525,4266107,gate_30,1,False,False,1.0,0.0
38526,4266649,gate_40,125,True,True,1.0,1.0
38527,4266956,gate_40,66,False,True,1.0,0.0
38528,4266971,gate_40,48,True,False,1.0,1.0
38529,4267008,gate_40,13,False,False,1.0,0.0
38530,4267021,gate_40,18,True,False,1.0,1.0
38531,4267053,gate_30,11,False,False,1.0,0.0
38532,4267078,gate_30,17,True,False,1.0,1.0
38533,4267100,gate_40,67,True,False,1.0,1.0
38534,4267297,gate_30,4,False,False,1.0,0.0
38535,4267417,gate_40,2,False,False,1.0,0.0
38536,4267500,gate_40,14,True,False,1.0,1.0
38537,4267828,gate_30,189,True,True,1.0,1.0
38538,4267845,gate_40,3,False,False,1.0,0.0
38539,4267922,gate_40,31,False,False,1.0,0.0
38540,4267998,gate_30,148,True,True,1.0,1.0
38541,4268006,gate_30,85,False,True,1.0,0.0
38542,4268127,gate_40,0,False,False,1.0,0.0
38543,4268384,gate_30,61,True,True,1.0,1.0
38544,4268511,gate_40,4,False,False,1.0,0.0
38545,4268565,gate_30,22,True,False,1.0,1.0
38546,4268725,gate_40,2,False,False,1.0,0.0
38547,4268896,gate_30,18,False,False,1.0,0.0
38548,4268918,gate_40,12,False,False,1.0,0.0
38549,4269013,gate_30,12,False,False,1.0,0.0
38550,4269111,gate_30,2,False,False,1.0,0.0
38551,4269300,gate_40,20,True,False,1.0,1.0
38552,4269354,gate_30,13,False,False,1.0,0.0
38553,4269984,gate_30,149,True,True,1.0,1.0
38554,4270190,gate_40,75,True,True,1.0,1.0
38555,4270264,gate_40,62,False,False,1.0,0.0
38556,4270625,gate_30,3,False,False,1.0,0.0
38557,4270707,gate_40,34,True,True,1.0,1.0
38558,4270847,gate_40,7,False,False,1.0,0.0
38559,4271011,gate_40,13,False,False,1.0,0.0
38560,4271034,gate_40,1,False,False,1.0,0.0
38561,4271040,gate_30,189,True,True,1.0,1.0
38562,4271113,gate_40,189,True,True,1.0,1.0
38563,4271224,gate_30,3,False,False,1.0,0.0
38564,4271238,gate_30,8,False,False,1.0,0.0
38565,4271245,gate_40,17,True,False,1.0,1.0
38566,4271324,gate_30,0,False,False,1.0,0.0
38567,4271438,gate_30,94,True,False,1.0,1.0
38568,4271523,gate_40,54,False,False,1.0,0.0
38569,4271574,gate_40,0,False,False,1.0,0.0
38570,4271829,gate_30,9,False,False,1.0,0.0
38571,4271849,gate_30,5,False,False,1.0,0.0
38572,4271946,gate_30,6,False,False,1.0,0.0
38573,4272272,gate_40,3,False,False,1.0,0.0
38574,4272292,gate_30,42,True,True,1.0,1.0
38575,4272300,gate_40,4,False,False,1.0,0.0
38576,4272468,gate_40,189,True,True,1.0,1.0
38577,4272757,gate_40,8,False,False,1.0,0.0
38578,4272837,gate_40,1,False,True,1.0,0.0
38579,4272937,gate_40,187,True,True,1.0,1.0
38580,4272955,gate_40,2,False,False,1.0,0.0
38581,4273065,gate_40,0,False,False,1.0,0.0
38582,4273078,gate_30,5,True,False,1.0,1.0
38583,4273314,gate_30,2,False,False,1.0,0.0
38584,4273320,gate_30,67,True,True,1.0,1.0
38585,4273420,gate_40,83,True,True,1.0,1.0
38586,4273457,gate_40,8,False,False,1.0,0.0
38587,4273512,gate_30,149,True,True,1.0,1.0
38588,4273569,gate_40,18,False,False,1.0,0.0
38589,4273646,gate_30,16,False,True,1.0,0.0
38590,4273766,gate_40,1,True,False,1.0,1.0
38591,4273817,gate_30,82,True,True,1.0,1.0
38592,4274028,gate_40,18,True,False,1.0,1.0
38593,4274106,gate_30,21,False,False,1.0,0.0
38594,4274153,gate_40,3,False,False,1.0,0.0
38595,4274345,gate_30,182,True,True,1.0,1.0
38596,4274649,gate_30,8,True,False,1.0,1.0
38597,4274739,gate_30,54,True,False,1.0,1.0
38598,4274745,gate_30,38,False,False,1.0,0.0
38599,4274857,gate_30,2,False,False,1.0,0.0
38600,4274996,gate_30,0,False,False,1.0,0.0
38601,4275392,gate_40,69,False,True,1.0,0.0
38602,4275427,gate_40,4,False,False,1.0,0.0
38603,4275542,gate_30,150,True,False,1.0,1.0
38604,4275586,gate_30,58,False,False,1.0,0.0
38605,4275587,gate_30,1,False,False,1.0,0.0
38606,4275742,gate_40,7,False,True,1.0,0.0
38607,4275840,gate_40,189,True,True,1.0,1.0
38608,4276002,gate_30,1,False,False,1.0,0.0
38609,4276054,gate_40,6,False,False,1.0,0.0
38610,4276096,gate_30,27,True,False,1.0,1.0
38611,4276128,gate_30,2,False,False,1.0,0.0
38612,4276206,gate_30,87,True,False,1.0,1.0
38613,4276215,gate_40,22,False,False,1.0,0.0
38614,4276339,gate_30,4,False,False,1.0,0.0
38615,4276390,gate_30,2,False,False,1.0,0.0
38616,4276452,gate_30,6,False,False,1.0,0.0
38617,4276453,gate_30,19,True,True,1.0,1.0
38618,4276501,gate_40,84,True,False,1.0,1.0
38619,4276797,gate_40,3,False,False,1.0,0.0
38620,4276883,gate_30,14,True,False,1.0,1.0
38621,4277047,gate_40,14,False,False,1.0,0.0
38622,4277070,gate_40,12,False,False,1.0,0.0
38623,4277084,gate_30,3,False,False,1.0,0.0
38624,4277134,gate_40,9,False,False,1.0,0.0
38625,4277238,gate_30,10,True,False,1.0,1.0
38626,4277272,gate_30,24,False,False,1.0,0.0
38627,4277323,gate_40,62,True,False,1.0,1.0
38628,4277418,gate_40,8,True,False,1.0,1.0
38629,4277446,gate_30,14,True,False,1.0,1.0
38630,4277512,gate_30,163,True,True,1.0,1.0
38631,4277671,gate_30,0,False,False,1.0,0.0
38632,4277852,gate_40,37,False,False,1.0,0.0
38633,4277875,gate_30,189,True,True,1.0,1.0
38634,4277899,gate_40,38,True,False,1.0,1.0
38635,4278008,gate_40,189,True,True,1.0,1.0
38636,4278294,gate_40,9,False,False,1.0,0.0
38637,4278626,gate_30,189,True,True,1.0,1.0
38638,4278652,gate_40,189,True,True,1.0,1.0
38639,4278799,gate_40,50,False,False,1.0,0.0
38640,4278981,gate_30,160,True,True,1.0,1.0
38641,4279013,gate_30,83,True,False,1.0,1.0
38642,4279216,gate_30,0,False,False,1.0,0.0
38643,4279368,gate_40,189,True,True,1.0,1.0
38644,4279379,gate_40,20,False,False,1.0,0.0
38645,4279474,gate_40,10,False,False,1.0,0.0
38646,4279597,gate_40,21,False,False,1.0,0.0
38647,4279712,gate_30,94,True,True,1.0,1.0
38648,4280046,gate_30,164,True,True,1.0,1.0
38649,4280606,gate_40,13,False,False,1.0,0.0
38650,4280620,gate_30,5,False,False,1.0,0.0
38651,4280756,gate_40,94,True,False,1.0,1.0
38652,4280828,gate_40,23,True,True,1.0,1.0
38653,4280900,gate_30,34,True,False,1.0,1.0
38654,4280931,gate_30,189,True,True,1.0,1.0
38655,4281199,gate_40,19,True,False,1.0,1.0
38656,4281334,gate_40,12,False,False,1.0,0.0
38657,4281400,gate_40,19,True,True,1.0,1.0
38658,4281574,gate_30,189,False,True,1.0,0.0
38659,4281675,gate_30,33,True,False,1.0,1.0
38660,4281677,gate_40,11,False,False,1.0,0.0
38661,4282156,gate_40,40,True,False,1.0,1.0
38662,4282281,gate_30,1,False,False,1.0,0.0
38663,4282293,gate_40,1,False,False,1.0,0.0
38664,4282641,gate_30,25,False,False,1.0,0.0
38665,4282951,gate_30,7,False,False,1.0,0.0
38666,4283019,gate_30,30,True,False,1.0,1.0
38667,4283111,gate_30,78,False,False,1.0,0.0
38668,4283142,gate_40,2,False,False,1.0,0.0
38669,4283226,gate_40,0,False,False,1.0,0.0
38670,4283520,gate_40,112,True,True,1.0,1.0
38671,4283528,gate_40,8,False,False,1.0,0.0
38672,4283736,gate_30,19,False,False,1.0,0.0
38673,4283884,gate_30,98,True,False,1.0,1.0
38674,4283894,gate_30,53,False,False,1.0,0.0
38675,4284008,gate_30,16,True,False,1.0,1.0
38676,4284107,gate_30,48,True,False,1.0,1.0
38677,4284155,gate_30,37,True,False,1.0,1.0
38678,4284206,gate_30,0,True,False,1.0,1.0
38679,4284235,gate_40,0,False,False,1.0,0.0
38680,4284312,gate_30,4,False,False,1.0,0.0
38681,4284360,gate_30,1,False,False,1.0,0.0
38682,4284456,gate_30,40,True,False,1.0,1.0
38683,4284529,gate_40,64,True,True,1.0,1.0
38684,4284948,gate_40,3,False,False,1.0,0.0
38685,4284983,gate_30,4,True,False,1.0,1.0
38686,4285043,gate_30,3,False,False,1.0,0.0
38687,4285210,gate_30,91,True,True,1.0,1.0
38688,4285451,gate_40,4,False,False,1.0,0.0
38689,4285452,gate_30,1,False,False,1.0,0.0
38690,4285624,gate_40,43,False,False,1.0,0.0
38691,4285663,gate_30,1,False,False,1.0,0.0
38692,4285947,gate_30,35,True,False,1.0,1.0
38693,4286102,gate_40,2,False,False,1.0,0.0
38694,4286142,gate_40,3,False,False,1.0,0.0
38695,4286158,gate_40,18,True,False,1.0,1.0
38696,4286220,gate_30,189,True,True,1.0,1.0
38697,4286910,gate_40,7,False,False,1.0,0.0
38698,4286922,gate_40,189,True,False,1.0,1.0
38699,4287021,gate_40,5,False,False,1.0,0.0
38700,4287093,gate_40,30,True,False,1.0,1.0
38701,4287182,gate_40,8,False,False,1.0,0.0
38702,4287342,gate_40,9,False,False,1.0,0.0
38703,4287413,gate_40,3,False,False,1.0,0.0
38704,4287447,gate_30,158,True,True,1.0,1.0
38705,4287483,gate_40,31,False,False,1.0,0.0
38706,4287553,gate_40,141,True,False,1.0,1.0
38707,4287663,gate_30,1,False,False,1.0,0.0
38708,4287902,gate_40,30,False,False,1.0,0.0
38709,4287995,gate_40,15,False,False,1.0,0.0
38710,4288028,gate_40,7,False,False,1.0,0.0
38711,4288329,gate_40,44,True,False,1.0,1.0
38712,4288572,gate_40,189,True,False,1.0,1.0
38713,4288580,gate_30,59,True,False,1.0,1.0
38714,4288672,gate_40,189,True,True,1.0,1.0
38715,4288986,gate_40,1,False,False,1.0,0.0
38716,4289038,gate_40,51,False,False,1.0,0.0
38717,4289225,gate_30,7,False,False,1.0,0.0
38718,4289240,gate_30,6,False,False,1.0,0.0
38719,4289250,gate_40,38,False,False,1.0,0.0
38720,4289468,gate_30,50,True,False,1.0,1.0
38721,4289471,gate_30,1,False,False,1.0,0.0
38722,4289527,gate_30,189,True,True,1.0,1.0
38723,4289880,gate_40,3,False,False,1.0,0.0
38724,4289956,gate_30,23,False,False,1.0,0.0
38725,4290048,gate_30,189,True,True,1.0,1.0
38726,4290204,gate_40,3,False,False,1.0,0.0
38727,4290212,gate_30,27,True,False,1.0,1.0
38728,4290289,gate_40,47,True,False,1.0,1.0
38729,4290455,gate_30,150,True,True,1.0,1.0
38730,4290546,gate_30,2,False,False,1.0,0.0
38731,4290654,gate_30,8,False,False,1.0,0.0
38732,4290835,gate_30,97,True,False,1.0,1.0
38733,4290856,gate_40,98,False,True,1.0,0.0
38734,4291060,gate_40,29,False,False,1.0,0.0
38735,4291177,gate_30,17,False,False,1.0,0.0
38736,4291315,gate_40,24,False,False,1.0,0.0
38737,4291398,gate_40,189,True,True,1.0,1.0
38738,4291525,gate_40,189,True,True,1.0,1.0
38739,4291585,gate_30,3,True,False,1.0,1.0
38740,4291626,gate_40,74,True,True,1.0,1.0
38741,4291685,gate_40,6,False,False,1.0,0.0
38742,4291715,gate_40,4,False,False,1.0,0.0
38743,4291780,gate_30,0,False,False,1.0,0.0
38744,4291787,gate_40,5,False,False,1.0,0.0
38745,4291923,gate_30,7,False,True,1.0,0.0
38746,4292180,gate_40,47,False,False,1.0,0.0
38747,4292251,gate_30,49,True,True,1.0,1.0
38748,4292641,gate_40,61,True,False,1.0,1.0
38749,4292654,gate_40,13,False,False,1.0,0.0
38750,4292662,gate_30,28,True,False,1.0,1.0
38751,4292843,gate_30,25,True,False,1.0,1.0
38752,4292879,gate_30,2,False,False,1.0,0.0
38753,4292947,gate_40,117,True,True,1.0,1.0
38754,4292986,gate_40,13,True,False,1.0,1.0
38755,4293213,gate_40,95,True,False,1.0,1.0
38756,4293234,gate_30,0,False,True,1.0,0.0
38757,4293509,gate_30,16,False,False,1.0,0.0
38758,4293568,gate_30,47,False,False,1.0,0.0
38759,4293605,gate_30,14,True,False,1.0,1.0
38760,4293702,gate_30,14,False,False,1.0,0.0
38761,4293758,gate_30,5,False,False,1.0,0.0
38762,4293841,gate_30,4,False,False,1.0,0.0
38763,4293943,gate_40,42,True,False,1.0,1.0
38764,4294025,gate_40,0,False,False,1.0,0.0
38765,4294046,gate_40,1,False,False,1.0,0.0
38766,4294146,gate_30,60,False,False,1.0,0.0
38767,4294152,gate_40,3,False,False,1.0,0.0
38768,4294237,gate_30,8,True,False,1.0,1.0
38769,4294253,gate_30,29,True,False,1.0,1.0
38770,4294431,gate_30,23,False,False,1.0,0.0
38771,4294479,gate_40,8,False,False,1.0,0.0
38772,4294625,gate_40,38,True,False,1.0,1.0
38773,4294637,gate_40,0,False,False,1.0,0.0
38774,4294747,gate_40,0,False,False,1.0,0.0
38775,4294753,gate_30,9,True,False,1.0,1.0
38776,4295230,gate_40,189,True,True,1.0,1.0
38777,4295250,gate_40,77,False,True,1.0,0.0
38778,4295262,gate_30,6,True,False,1.0,1.0
38779,4295278,gate_30,2,False,False,1.0,0.0
38780,4295313,gate_40,3,False,False,1.0,0.0
38781,4295492,gate_40,94,True,False,1.0,1.0
38782,4295645,gate_40,3,False,False,1.0,0.0
38783,4295780,gate_30,56,False,False,1.0,0.0
38784,4295787,gate_40,4,False,False,1.0,0.0
38785,4295854,gate_30,37,False,True,1.0,0.0
38786,4295860,gate_40,2,False,False,1.0,0.0
38787,4296211,gate_30,13,False,True,1.0,0.0
38788,4296262,gate_30,14,False,False,1.0,0.0
38789,4296274,gate_30,162,True,True,1.0,1.0
38790,4296278,gate_30,5,False,False,1.0,0.0
38791,4296332,gate_30,8,False,False,1.0,0.0
38792,4296425,gate_40,22,True,False,1.0,1.0
38793,4296463,gate_40,39,True,False,1.0,1.0
38794,4296646,gate_30,5,False,False,1.0,0.0
38795,4296649,gate_40,12,False,False,1.0,0.0
38796,4296781,gate_30,136,True,True,1.0,1.0
38797,4296849,gate_30,30,False,False,1.0,0.0
38798,4297115,gate_30,44,False,False,1.0,0.0
38799,4297389,gate_30,25,False,False,1.0,0.0
38800,4297401,gate_40,16,True,False,1.0,1.0
38801,4297403,gate_40,1,False,False,1.0,0.0
38802,4297572,gate_30,24,True,False,1.0,1.0
38803,4297629,gate_30,3,False,False,1.0,0.0
38804,4297707,gate_40,14,False,False,1.0,0.0
38805,4297778,gate_40,0,False,False,1.0,0.0
38806,4297877,gate_40,189,True,True,1.0,1.0
38807,4297887,gate_40,2,False,False,1.0,0.0
38808,4297896,gate_40,0,False,False,1.0,0.0
38809,4297929,gate_40,13,False,False,1.0,0.0
38810,4297967,gate_30,5,False,False,1.0,0.0
38811,4298050,gate_40,45,True,False,1.0,1.0
38812,4298118,gate_40,19,False,False,1.0,0.0
38813,4298181,gate_30,1,False,False,1.0,0.0
38814,4298296,gate_30,1,False,False,1.0,0.0
38815,4298389,gate_40,2,False,False,1.0,0.0
38816,4298692,gate_30,48,True,False,1.0,1.0
38817,4298763,gate_40,62,True,False,1.0,1.0
38818,4298769,gate_40,34,True,True,1.0,1.0
38819,4298800,gate_30,0,False,False,1.0,0.0
38820,4298848,gate_30,17,True,False,1.0,1.0
38821,4299128,gate_40,189,True,True,1.0,1.0
38822,4299146,gate_30,18,False,False,1.0,0.0
38823,4299161,gate_40,7,False,False,1.0,0.0
38824,4299231,gate_40,158,True,True,1.0,1.0
38825,4299247,gate_40,11,False,False,1.0,0.0
38826,4299331,gate_40,189,True,True,1.0,1.0
38827,4299565,gate_30,31,True,False,1.0,1.0
38828,4299792,gate_30,42,True,True,1.0,1.0
38829,4299900,gate_40,34,True,False,1.0,1.0
38830,4299918,gate_30,2,False,False,1.0,0.0
38831,4299991,gate_30,0,False,False,1.0,0.0
38832,4300004,gate_30,183,True,False,1.0,1.0
38833,4300110,gate_30,4,False,False,1.0,0.0
38834,4300114,gate_30,0,False,False,1.0,0.0
38835,4300172,gate_40,189,True,True,1.0,1.0
38836,4300333,gate_40,71,False,False,1.0,0.0
38837,4300620,gate_30,16,True,False,1.0,1.0
38838,4300757,gate_40,0,False,False,1.0,0.0
